n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
34,0.16567594617170317,1.0,11.818619459069755,0.02060406955321998,0.5707742098351601,0.10950196149453242,0.0,0.0,0.0,0.0,0.0,0.0
35,0.16658702633545902,1.0,11.827587533752844,0.020788039277721264,0.5711485099115524,0.10941541178441766,0.0,0.0,0.0,0.0,0.0,0.0
36,0.16748503720402658,1.0,11.835893142832653,0.020967907057819,0.5715057907337725,0.10933358770458679,0.0,0.0,0.0,0.0,0.0,0.0
37,0.16837074885703174,1.0,11.84358986044388,0.021144137383500933,0.571848175040232,0.1092565323762904,0.0,0.0,0.0,0.0,0.0,0.0
38,0.1692448651063191,1.0,11.850730069494121,0.021317137122714488,0.5721773940538556,0.10918419269986124,0.0,0.0,0.0,0.0,0.0,0.0
39,0.17010802235887143,1.0,11.857362502612595,0.021487262793371657,0.5724949024614951,0.10911650589242983,0.0,0.0,0.0,0.0,0.0,0.0
40,0.17096078928308123,1.0,11.86353027253959,0.021654825429009216,0.5728019504052527,0.10905341671921101,0.0,0.0,0.0,0.0,0.0,0.0
41,0.171803672244758,1.0,11.869270799342072,0.021820095079373648,0.5730996262761989,0.10899485661646229,0.0,0.0,0.0,0.0,0.0,0.0
42,0.17263712436412154,1.0,11.874617053894902,0.02198330563703094,0.5733888826500925,0.10894072413301946,0.0,0.0,0.0,0.0,0.0,0.0
43,0.1734615538769079,1.0,11.879598786077624,0.022144659650796032,0.573670552848278,0.10889088362221366,0.0,0.0,0.0,0.0,0.0,0.0
44,0.17427732982332395,1.0,11.884243041795497,0.022304332661623585,0.5739453621998791,0.10884517599535673,0.0,0.0,0.0,0.0,0.0,0.0
45,0.17508478596934263,1.0,11.888574189302053,0.022462476951194136,0.5742139369790898,0.10880342922084278,0.0,0.0,0.0,0.0,0.0,0.0
46,0.17588422467461629,1.0,11.892614004583447,0.022619224868781127,0.5744768135208479,0.10876546318376976,0.0,0.0,0.0,0.0,0.0,0.0
47,0.17667592139101926,1.0,11.896382089413843,0.022774691899104645,0.5747344489541957,0.10873109116426918,0.0,0.0,0.0,0.0,0.0,0.0
48,0.1774601292120462,1.0,11.89989648474802,0.022928979468212436,0.5749872335409734,0.1087001222120689,0.0,0.0,0.0,0.0,0.0,0.0
49,0.17823708251795592,1.0,11.903174176900285,0.02308217735568604,0.5752355035455444,0.10867236628441754,0.0,0.0,0.0,0.0,0.0,0.0
50,0.179006999261022,1.0,11.906231314218486,0.02323436559150779,0.5754795532817574,0.10864764082779238,0.0,0.0,0.0,0.0,0.0,0.0
51,0.17977008215075413,1.0,11.909083169873691,0.023385615829780063,0.5757196453079413,0.10862577611446461,0.0,0.0,0.0,0.0,0.0,0.0
52,0.18052651936981567,1.0,11.911744016452738,0.02353599231112754,0.5759560182666651,0.10860661750484643,0.0,0.0,0.0,0.0,0.0,0.0
53,0.18127648535895233,1.0,11.914227065329598,0.02368555258063309,0.5761888923048831,0.1085900246268785,0.0,0.0,0.0,0.0,0.0,0.0
54,0.18202014187234128,1.0,11.916544526736022,0.023834348106071965,0.5764184722938209,0.10857586877596992,0.0,0.0,0.0,0.0,0.0,0.0
55,0.18275763920497076,1.0,11.91870775318432,0.02398242487332385,0.5766449492478677,0.1085640300652427,0.0,0.0,0.0,0.0,0.0,0.0
56,0.18348911738063234,1.0,11.920727391500197,0.024129823969394285,0.5768685004553414,0.10855439529324641,0.0,0.0,0.0,0.0,0.0,0.0
57,0.1842147071473645,1.0,11.92261348711319,0.024276582127790287,0.577089288883848,0.10854685674099279,0.0,0.0,0.0,0.0,0.0,0.0
58,0.18493453075340266,1.0,11.924375527125976,0.024422732210503412,0.5773074623897845,0.10854131160611896,0.0,0.0,0.0,0.0,0.0,0.0
59,0.18564870257370533,1.0,11.926022443603669,0.024568303619569007,0.5775231531513029,0.10853766166799057,0.0,0.0,0.0,0.0,0.0,0.0
60,0.1863573296836161,1.0,11.92756261004711,0.02471332265148846,0.5777364775842556,0.10853581294067513,0.0,0.0,0.0,0.0,0.0,0.0
61,0.1870605124446005,1.0,11.929003854902117,0.024857812816784966,0.5779475368396594,0.10853567530043774,0.0,0.0,0.0,0.0,0.0,0.0
62,0.18775834511443576,1.0,11.93035349830119,0.025001795142826237,0.5781564178549993,0.10853716221090973,0.0,0.0,0.0,0.0,0.0,0.0
63,0.18845092406138814,1.0,11.931600978418558,0.025145278272523126,0.5783644775423352,0.10854064384541043,0.0,0.0,0.0,0.0,0.0,0.0
64,0.18913833553654885,1.0,11.93277704005765,0.02528829910308105,0.5785690059009426,0.10854509007803333,0.0,0.0,0.0,0.0,0.0,0.0
65,0.18982065406568926,1.0,11.93388508257404,0.025430868397654207,0.5787716986739011,0.1085509695012814,0.0,0.0,0.0,0.0,0.0,0.0
66,0.1904979522135656,1.0,11.934929318041897,0.025572996989785744,0.5789725380314807,0.1085581930049356,0.0,0.0,0.0,0.0,0.0,0.0
67,0.19117029998298773,1.0,11.935914260202038,0.025714695935851975,0.5791715204230176,0.10856667945353521,0.0,0.0,0.0,0.0,0.0,0.0
68,0.19183776457656254,1.0,11.93684445931391,0.02585597580031421,0.5793686574293191,0.1085763584136785,0.0,0.0,0.0,0.0,0.0,0.0
69,0.19250041035834894,1.0,11.937724364168723,0.0259968463815201,0.5795639722610647,0.10858716914749286,0.0,0.0,0.0,0.0,0.0,0.0
70,0.19315829891272715,1.0,11.938558249595674,0.026137316604159095,0.5797574956711014,0.10859905856411253,0.0,0.0,0.0,0.0,0.0,0.0
71,0.1938114891547009,1.0,11.939350181979432,0.026277394483682593,0.5799492629610205,0.10861197946474702,0.0,0.0,0.0,0.0,0.0,0.0
