n,||u||_2,||u||_inf,E(u),||p||_2,||p||_inf,E(p),||T||_2,||T||_inf,E(T),||S||_2,||S||_inf,E(S)
164,0.01411534414644175,0.013229964936730435,0.004331314993272345,1105.748822652555,1240.2016230238453,4111987.693395905,1.147618680173933,1.0,2.000410933237164,0.0,0.0,0.0
165,0.01420227920988262,0.013315750542825331,0.004384952993638133,1106.0981992725528,1240.4943111105542,4113416.5441806815,1.1478127690018718,1.0,2.000388785124759,0.0,0.0,0.0
166,0.014289756953211016,0.013402027253549775,0.004439266150116575,1106.43809888832,1240.7790958162166,4114806.5543016256,1.1480015486902775,1.0,2.000367838093087,0.0,0.0,0.0
167,0.01437778112407935,0.013488799790101626,0.004494263104275709,1106.7687823029337,1241.0561950782972,4116158.768860696,1.1481851639024148,1.0,2.0003480271005394,0.0,0.0,0.0
168,0.014466355511108,0.013576072878948148,0.0045499526243197525,1107.0905031757504,1241.3258208544876,4117474.2054231535,1.1483637553907864,1.0,2.0003292906288848,0.0,0.0,0.0
169,0.014555483943674598,0.013663851252784048,0.004606343606629978,1107.4035082178068,1241.5881792869743,4118753.8547110427,1.148537460101141,1.0,2.0003115704923737,0.0,0.0,0.0
170,0.01464517029173113,0.013752139651460769,0.004663445077342508,1107.7080373818635,1241.843470862175,4119998.6812806944,1.1487064112737846,1.0,2.0002948116572608,0.0,0.0,0.0
171,0.014735418465647914,0.013840942822888162,0.004721266193963151,1108.0043240473526,1242.0918905661124,4121209.624185142,1.1488707385423216,1.0,2.0002789620710404,0.0,0.0,0.0
172,0.014826232416083628,0.013930265523914014,0.004779816247019873,1108.2925952002233,1242.3336280354706,4122387.5976209813,1.1490305680298118,1.0,2.000263972501008,0.0,0.0,0.0
173,0.014917616133881187,0.014020112521177373,0.00483910466175324,1108.573071607897,1242.5688677046037,4123533.4915609933,1.1491860224424841,1.0,2.0002497963814925,0.0,0.0,0.0
174,0.015009573649986762,0.014110488591939044,0.004899140999843919,1108.8459679895134,1242.7977889484032,4124648.1723712804,1.1493372211609996,1.0,2.0002363896694164,0.0,0.0,0.0
175,0.015102109035393831,0.014201398524891898,0.00495993496117946,1109.111493181462,1243.0205662212852,4125732.4834148525,1.1494842803293588,1.0,2.0002237107076106,0.0,0.0,0.0
176,0.015195226401108888,0.01429284712095011,0.005021496385658956,1109.3698502984626,1243.2373691923906,4126787.245640293,1.1496273129415007,1.0,2.0002117200956504,0.0,0.0,0.0
177,0.015288929898139205,0.014384839194021455,0.005083835255036274,1109.621236890191,1243.4483628770354,4127813.2581573627,1.149766428925648,1.0,2.000200380567561,0.0,0.0,0.0
178,0.015383223717502536,0.014477379571760204,0.005146961694802956,1109.8658450937273,1243.6537077645457,4128811.298798258,1.1499017352264613,1.0,2.0001896568762287,0.0,0.0,0.0
179,0.015478112090257302,0.014570473096303422,0.005210885976110529,1110.1038617817294,1243.853559942606,4129782.124665979,1.1500333358850379,1.0,2.000179515684051,0.0,0.0,0.0
180,0.015573599287551892,0.014664124624993722,0.005275618517731964,1110.3354687066592,1244.0480712182127,4130726.4726694394,1.1501613321168176,1.0,2.0001699254594985,0.0,0.0,0.0
181,0.015669689620694136,0.014758339031083827,0.005341169888063916,1110.5608426410258,1244.237389235217,4131645.060045591,1.1502858223874877,1.0,2.000160856379284,0.0,0.0,0.0
182,0.015766387441239742,0.014853121204428953,0.005407550807169893,1110.780155513828,1244.421657588774,4132538.58486933,1.1504069024868266,1.0,2.000152280235844,0.0,0.0,0.0
183,0.015863697141097626,0.014948476052165973,0.00547477214886318,1110.9935745432279,1244.6010159365196,4133407.726550627,1.1505246656006847,1.0,2.000144170349832,0.0,0.0,0.0
184,0.015961623152654876,0.015044408499382671,0.005542844942833004,1111.2012623656528,1244.7756001068021,4134253.146319776,1.1506392023810237,1.0,2.0001365014873325,0.0,0.0,0.0
185,0.01606016994891641,0.015140923489769932,0.0056117803768106315,1111.403377161348,1244.9455422038327,4135075.487700827,1.1507506010141217,1.0,2.0001292497815775,0.0,0.0,0.0
